client_profit_center_id;fiscal_year;month;amount;version;user_id;created_at;updated_at;deleted_at
641;2024;3;459;1;6;01.07.2025;NULL;NULL
641;2024;4;2020;1;6;01.07.2025;NULL;NULL
641;2024;5;1744;1;6;01.07.2025;NULL;NULL
641;2024;6;900;1;6;01.07.2025;NULL;NULL
641;2024;7;900;1;6;01.07.2025;NULL;NULL
641;2024;8;900;1;6;01.07.2025;NULL;NULL
641;2024;9;900;1;6;01.07.2025;NULL;NULL
641;2024;10;900;1;6;01.07.2025;NULL;NULL
641;2024;11;1200;1;6;01.07.2025;NULL;NULL
641;2024;12;400;1;6;01.07.2025;NULL;NULL
641;2025;1;0;1;6;01.07.2025;NULL;NULL
641;2025;2;0;1;6;01.07.2025;NULL;NULL
641;2025;3;0;1;6;01.07.2025;NULL;NULL
641;2025;4;0;1;6;01.07.2025;NULL;NULL
641;2025;5;0;1;6;01.07.2025;NULL;NULL
641;2025;6;0;1;6;01.07.2025;NULL;NULL
641;2025;7;0;1;6;01.07.2025;NULL;NULL
641;2025;8;0;1;6;01.07.2025;NULL;NULL
641;2025;9;0;1;6;01.07.2025;NULL;NULL
641;2025;10;0;1;6;01.07.2025;NULL;NULL
641;2025;11;0;1;6;01.07.2025;NULL;NULL
641;2025;12;0;1;6;01.07.2025;NULL;NULL
641;2026;1;0;1;6;01.07.2025;NULL;NULL
641;2026;2;0;1;6;01.07.2025;NULL;NULL
641;2026;3;0;1;6;01.07.2025;NULL;NULL
541;2024;1;103;1;10;01.07.2025;NULL;NULL
541;2024;2;704;1;10;01.07.2025;NULL;NULL
541;2024;3;3769;1;10;01.07.2025;NULL;NULL
541;2024;4;3011;1;10;01.07.2025;NULL;NULL
541;2024;5;3007;1;10;01.07.2025;NULL;NULL
541;2024;6;3100;1;10;01.07.2025;NULL;NULL
541;2024;7;3100;1;10;01.07.2025;NULL;NULL
541;2024;8;2300;1;10;01.07.2025;NULL;NULL
541;2024;9;3300;1;10;01.07.2025;NULL;NULL
541;2024;10;3700;1;10;01.07.2025;NULL;NULL
541;2024;11;2000;1;10;01.07.2025;NULL;NULL
541;2024;12;600;1;10;01.07.2025;NULL;NULL
541;2025;1;140;1;10;01.07.2025;NULL;NULL
541;2025;2;650;1;10;01.07.2025;NULL;NULL
541;2025;3;2700;1;10;01.07.2025;NULL;NULL
541;2025;4;3400;1;10;01.07.2025;NULL;NULL
541;2025;5;3900;1;10;01.07.2025;NULL;NULL
541;2025;6;3000;1;10;01.07.2025;NULL;NULL
541;2025;7;2700;1;10;01.07.2025;NULL;NULL
541;2025;8;1900;1;10;01.07.2025;NULL;NULL
541;2025;9;3000;1;10;01.07.2025;NULL;NULL
541;2025;10;3400;1;10;01.07.2025;NULL;NULL
541;2025;11;2900;1;10;01.07.2025;NULL;NULL
541;2025;12;1200;1;10;01.07.2025;NULL;NULL
541;2026;1;0;1;10;01.07.2025;NULL;NULL
541;2026;2;0;1;10;01.07.2025;NULL;NULL
541;2026;3;0;1;10;01.07.2025;NULL;NULL
627;2024;1;3;1;11;01.07.2025;NULL;NULL
627;2024;2;779;1;11;01.07.2025;NULL;NULL
627;2024;3;580;1;11;01.07.2025;NULL;NULL
627;2024;4;439;1;11;01.07.2025;NULL;NULL
627;2024;5;515;1;11;01.07.2025;NULL;NULL
627;2024;6;800;1;11;01.07.2025;NULL;NULL
627;2024;7;800;1;11;01.07.2025;NULL;NULL
627;2024;8;700;1;11;01.07.2025;NULL;NULL
627;2024;9;1200;1;11;01.07.2025;NULL;NULL
627;2024;10;1045;1;11;01.07.2025;NULL;NULL
627;2024;11;915;1;11;01.07.2025;NULL;NULL
627;2024;12;262;1;11;01.07.2025;NULL;NULL
627;2025;1;400;1;11;01.07.2025;NULL;NULL
627;2025;2;400;1;11;01.07.2025;NULL;NULL
627;2025;3;450;1;11;01.07.2025;NULL;NULL
627;2025;4;500;1;11;01.07.2025;NULL;NULL
627;2025;5;600;1;11;01.07.2025;NULL;NULL
627;2025;6;600;1;11;01.07.2025;NULL;NULL
627;2025;7;600;1;11;01.07.2025;NULL;NULL
627;2025;8;550;1;11;01.07.2025;NULL;NULL
627;2025;9;700;1;11;01.07.2025;NULL;NULL
627;2025;10;650;1;11;01.07.2025;NULL;NULL
627;2025;11;600;1;11;01.07.2025;NULL;NULL
627;2025;12;270;1;11;01.07.2025;NULL;NULL
627;2026;1;0;1;11;01.07.2025;NULL;NULL
627;2026;2;0;1;11;01.07.2025;NULL;NULL
627;2026;3;0;1;11;01.07.2025;NULL;NULL
581;2024;1;265;1;7;01.07.2025;NULL;NULL
581;2024;2;1204;1;7;01.07.2025;NULL;NULL
581;2024;3;1322;1;7;01.07.2025;NULL;NULL
581;2024;4;437;1;7;01.07.2025;NULL;NULL
581;2024;5;272;1;7;01.07.2025;NULL;NULL
581;2024;6;800;1;7;01.07.2025;NULL;NULL
581;2024;7;800;1;7;01.07.2025;NULL;NULL
581;2024;8;600;1;7;01.07.2025;NULL;NULL
581;2024;9;350;1;7;01.07.2025;NULL;NULL
581;2024;10;800;1;7;01.07.2025;NULL;NULL
581;2024;11;800;1;7;01.07.2025;NULL;NULL
581;2024;12;400;1;7;01.07.2025;NULL;NULL
581;2025;1;300;1;7;01.07.2025;NULL;NULL
581;2025;2;600;1;7;01.07.2025;NULL;NULL
581;2025;3;900;1;7;01.07.2025;NULL;NULL
581;2025;4;546;1;7;01.07.2025;NULL;NULL
581;2025;5;400;1;7;01.07.2025;NULL;NULL
581;2025;6;400;1;7;01.07.2025;NULL;NULL
581;2025;7;400;1;7;01.07.2025;NULL;NULL
581;2025;8;200;1;7;01.07.2025;NULL;NULL
581;2025;9;200;1;7;01.07.2025;NULL;NULL
581;2025;10;200;1;7;01.07.2025;NULL;NULL
581;2025;11;200;1;7;01.07.2025;NULL;NULL
581;2025;12;200;1;7;01.07.2025;NULL;NULL
581;2026;1;0;1;7;01.07.2025;NULL;NULL
581;2026;2;0;1;7;01.07.2025;NULL;NULL
581;2026;3;0;1;7;01.07.2025;NULL;NULL
621;2024;1;57;1;13;01.07.2025;NULL;NULL
621;2024;2;31;1;13;01.07.2025;NULL;NULL
621;2024;3;171;1;13;01.07.2025;NULL;NULL
621;2024;4;67;1;13;01.07.2025;NULL;NULL
621;2024;5;41;1;13;01.07.2025;NULL;NULL
621;2024;6;500;1;13;01.07.2025;NULL;NULL
621;2024;7;500;1;13;01.07.2025;NULL;NULL
621;2024;8;350;1;13;01.07.2025;NULL;NULL
621;2024;9;800;1;13;01.07.2025;NULL;NULL
621;2024;10;754;1;13;01.07.2025;NULL;NULL
621;2024;11;400;1;13;01.07.2025;NULL;NULL
621;2024;12;189;1;13;01.07.2025;NULL;NULL
621;2025;1;350;1;13;01.07.2025;NULL;NULL
621;2025;2;500;1;13;01.07.2025;NULL;NULL
621;2025;3;500;1;13;01.07.2025;NULL;NULL
621;2025;4;300;1;13;01.07.2025;NULL;NULL
621;2025;5;300;1;13;01.07.2025;NULL;NULL
621;2025;6;500;1;13;01.07.2025;NULL;NULL
621;2025;7;250;1;13;01.07.2025;NULL;NULL
621;2025;8;300;1;13;01.07.2025;NULL;NULL
621;2025;9;400;1;13;01.07.2025;NULL;NULL
621;2025;10;400;1;13;01.07.2025;NULL;NULL
621;2025;11;300;1;13;01.07.2025;NULL;NULL
621;2025;12;200;1;13;01.07.2025;NULL;NULL
621;2026;1;0;1;13;01.07.2025;NULL;NULL
621;2026;2;0;1;13;01.07.2025;NULL;NULL
621;2026;3;0;1;13;01.07.2025;NULL;NULL
675;2024;1;33;1;12;01.07.2025;NULL;NULL
675;2024;2;0;1;12;01.07.2025;NULL;NULL
675;2024;3;267;1;12;01.07.2025;NULL;NULL
675;2024;4;37;1;12;01.07.2025;NULL;NULL
675;2024;5;97;1;12;01.07.2025;NULL;NULL
675;2024;6;500;1;12;01.07.2025;NULL;NULL
675;2024;7;500;1;12;01.07.2025;NULL;NULL
675;2024;8;500;1;12;01.07.2025;NULL;NULL
675;2024;9;732;1;12;01.07.2025;NULL;NULL
675;2024;10;300;1;12;01.07.2025;NULL;NULL
675;2024;11;200;1;12;01.07.2025;NULL;NULL
675;2024;12;0;1;12;01.07.2025;NULL;NULL
675;2025;1;20;1;12;01.07.2025;NULL;NULL
675;2025;2;20;1;12;01.07.2025;NULL;NULL
675;2025;3;20;1;12;01.07.2025;NULL;NULL
675;2025;4;500;1;12;01.07.2025;NULL;NULL
675;2025;5;200;1;12;01.07.2025;NULL;NULL
675;2025;6;50;1;12;01.07.2025;NULL;NULL
675;2025;7;50;1;12;01.07.2025;NULL;NULL
675;2025;8;50;1;12;01.07.2025;NULL;NULL
675;2025;9;100;1;12;01.07.2025;NULL;NULL
675;2025;10;100;1;12;01.07.2025;NULL;NULL
675;2025;11;100;1;12;01.07.2025;NULL;NULL
675;2025;12;0;1;12;01.07.2025;NULL;NULL
675;2026;1;0;1;12;01.07.2025;NULL;NULL
675;2026;2;0;1;12;01.07.2025;NULL;NULL
675;2026;3;0;1;12;01.07.2025;NULL;NULL
649;2024;1;98;1;7;01.07.2025;NULL;NULL
649;2024;2;8;1;7;01.07.2025;NULL;NULL
649;2024;3;208;1;7;01.07.2025;NULL;NULL
649;2024;4;221;1;7;01.07.2025;NULL;NULL
649;2024;5;90;1;7;01.07.2025;NULL;NULL
649;2024;6;200;1;7;01.07.2025;NULL;NULL
649;2024;7;200;1;7;01.07.2025;NULL;NULL
649;2024;8;200;1;7;01.07.2025;NULL;NULL
649;2024;9;200;1;7;01.07.2025;NULL;NULL
649;2024;10;200;1;7;01.07.2025;NULL;NULL
649;2024;11;150;1;7;01.07.2025;NULL;NULL
649;2024;12;100;1;7;01.07.2025;NULL;NULL
649;2025;1;100;1;7;01.07.2025;NULL;NULL
649;2025;2;500;1;7;01.07.2025;NULL;NULL
649;2025;3;200;1;7;01.07.2025;NULL;NULL
649;2025;4;157;1;7;01.07.2025;NULL;NULL
649;2025;5;100;1;7;01.07.2025;NULL;NULL
649;2025;6;100;1;7;01.07.2025;NULL;NULL
649;2025;7;200;1;7;01.07.2025;NULL;NULL
649;2025;8;150;1;7;01.07.2025;NULL;NULL
649;2025;9;200;1;7;01.07.2025;NULL;NULL
649;2025;10;200;1;7;01.07.2025;NULL;NULL
649;2025;11;200;1;7;01.07.2025;NULL;NULL
649;2025;12;100;1;7;01.07.2025;NULL;NULL
649;2026;1;0;1;7;01.07.2025;NULL;NULL
649;2026;2;0;1;7;01.07.2025;NULL;NULL
649;2026;3;0;1;7;01.07.2025;NULL;NULL
697;2024;1;313;1;7;01.07.2025;NULL;NULL
697;2024;2;344;1;7;01.07.2025;NULL;NULL
697;2024;3;122;1;7;01.07.2025;NULL;NULL
697;2024;4;161;1;7;01.07.2025;NULL;NULL
697;2024;5;196;1;7;01.07.2025;NULL;NULL
697;2024;6;250;1;7;01.07.2025;NULL;NULL
697;2024;7;250;1;7;01.07.2025;NULL;NULL
697;2024;8;250;1;7;01.07.2025;NULL;NULL
697;2024;9;200;1;7;01.07.2025;NULL;NULL
697;2024;10;300;1;7;01.07.2025;NULL;NULL
697;2024;11;300;1;7;01.07.2025;NULL;NULL
697;2024;12;150;1;7;01.07.2025;NULL;NULL
697;2025;1;150;1;7;01.07.2025;NULL;NULL
697;2025;2;270;1;7;01.07.2025;NULL;NULL
697;2025;3;300;1;7;01.07.2025;NULL;NULL
697;2025;4;255;1;7;01.07.2025;NULL;NULL
697;2025;5;250;1;7;01.07.2025;NULL;NULL
697;2025;6;300;1;7;01.07.2025;NULL;NULL
697;2025;7;400;1;7;01.07.2025;NULL;NULL
697;2025;8;250;1;7;01.07.2025;NULL;NULL
697;2025;9;400;1;7;01.07.2025;NULL;NULL
697;2025;10;400;1;7;01.07.2025;NULL;NULL
697;2025;11;400;1;7;01.07.2025;NULL;NULL
697;2025;12;150;1;7;01.07.2025;NULL;NULL
697;2026;1;0;1;7;01.07.2025;NULL;NULL
697;2026;2;0;1;7;01.07.2025;NULL;NULL
697;2026;3;0;1;7;01.07.2025;NULL;NULL
607;2024;1;31;1;5;01.07.2025;NULL;NULL
607;2024;2;0;1;5;01.07.2025;NULL;NULL
607;2024;3;0;1;5;01.07.2025;NULL;NULL
607;2024;4;0;1;5;01.07.2025;NULL;NULL
607;2024;5;0;1;5;01.07.2025;NULL;NULL
607;2024;6;80;1;5;01.07.2025;NULL;NULL
607;2024;7;80;1;5;01.07.2025;NULL;NULL
607;2024;8;80;1;5;01.07.2025;NULL;NULL
607;2024;9;0;1;5;01.07.2025;NULL;NULL
607;2024;10;200;1;5;01.07.2025;NULL;NULL
607;2024;11;300;1;5;01.07.2025;NULL;NULL
607;2024;12;0;1;5;01.07.2025;NULL;NULL
607;2025;1;50;1;5;01.07.2025;NULL;NULL
607;2025;2;100;1;5;01.07.2025;NULL;NULL
607;2025;3;50;1;5;01.07.2025;NULL;NULL
607;2025;4;50;1;5;01.07.2025;NULL;NULL
607;2025;5;50;1;5;01.07.2025;NULL;NULL
607;2025;6;0;1;5;01.07.2025;NULL;NULL
607;2025;7;0;1;5;01.07.2025;NULL;NULL
607;2025;8;0;1;5;01.07.2025;NULL;NULL
607;2025;9;0;1;5;01.07.2025;NULL;NULL
607;2025;10;0;1;5;01.07.2025;NULL;NULL
607;2025;11;0;1;5;01.07.2025;NULL;NULL
607;2025;12;0;1;5;01.07.2025;NULL;NULL
607;2026;1;0;1;5;01.07.2025;NULL;NULL
607;2026;2;0;1;5;01.07.2025;NULL;NULL
607;2026;3;0;1;5;01.07.2025;NULL;NULL
525;2024;1;73;1;11;01.07.2025;NULL;NULL
525;2024;2;115;1;11;01.07.2025;NULL;NULL
525;2024;3;67;1;11;01.07.2025;NULL;NULL
525;2024;4;277;1;11;01.07.2025;NULL;NULL
525;2024;5;209;1;11;01.07.2025;NULL;NULL
525;2024;6;300;1;11;01.07.2025;NULL;NULL
525;2024;7;300;1;11;01.07.2025;NULL;NULL
525;2024;8;300;1;11;01.07.2025;NULL;NULL
525;2024;9;358;1;11;01.07.2025;NULL;NULL
525;2024;10;319;1;11;01.07.2025;NULL;NULL
525;2024;11;279;1;11;01.07.2025;NULL;NULL
525;2024;12;80;1;11;01.07.2025;NULL;NULL
525;2025;1;80;1;11;01.07.2025;NULL;NULL
525;2025;2;80;1;11;01.07.2025;NULL;NULL
525;2025;3;130;1;11;01.07.2025;NULL;NULL
525;2025;4;200;1;11;01.07.2025;NULL;NULL
525;2025;5;230;1;11;01.07.2025;NULL;NULL
525;2025;6;230;1;11;01.07.2025;NULL;NULL
525;2025;7;230;1;11;01.07.2025;NULL;NULL
525;2025;8;210;1;11;01.07.2025;NULL;NULL
525;2025;9;260;1;11;01.07.2025;NULL;NULL
525;2025;10;250;1;11;01.07.2025;NULL;NULL
525;2025;11;250;1;11;01.07.2025;NULL;NULL
525;2025;12;100;1;11;01.07.2025;NULL;NULL
525;2026;1;0;1;11;01.07.2025;NULL;NULL
525;2026;2;0;1;11;01.07.2025;NULL;NULL
525;2026;3;0;1;11;01.07.2025;NULL;NULL
583;2024;1;282;1;7;01.07.2025;NULL;NULL
583;2024;2;221;1;7;01.07.2025;NULL;NULL
583;2024;3;112;1;7;01.07.2025;NULL;NULL
583;2024;4;128;1;7;01.07.2025;NULL;NULL
583;2024;5;200;1;7;01.07.2025;NULL;NULL
583;2024;6;150;1;7;01.07.2025;NULL;NULL
583;2024;7;150;1;7;01.07.2025;NULL;NULL
583;2024;8;150;1;7;01.07.2025;NULL;NULL
583;2024;9;150;1;7;01.07.2025;NULL;NULL
583;2024;10;150;1;7;01.07.2025;NULL;NULL
583;2024;11;150;1;7;01.07.2025;NULL;NULL
583;2024;12;100;1;7;01.07.2025;NULL;NULL
583;2025;1;105;1;7;01.07.2025;NULL;NULL
583;2025;2;150;1;7;01.07.2025;NULL;NULL
583;2025;3;150;1;7;01.07.2025;NULL;NULL
583;2025;4;154;1;7;01.07.2025;NULL;NULL
583;2025;5;300;1;7;01.07.2025;NULL;NULL
583;2025;6;180;1;7;01.07.2025;NULL;NULL
583;2025;7;300;1;7;01.07.2025;NULL;NULL
583;2025;8;180;1;7;01.07.2025;NULL;NULL
583;2025;9;300;1;7;01.07.2025;NULL;NULL
583;2025;10;300;1;7;01.07.2025;NULL;NULL
583;2025;11;300;1;7;01.07.2025;NULL;NULL
583;2025;12;80;1;7;01.07.2025;NULL;NULL
583;2026;1;0;1;7;01.07.2025;NULL;NULL
583;2026;2;0;1;7;01.07.2025;NULL;NULL
583;2026;3;0;1;7;01.07.2025;NULL;NULL
684;2024;1;0;1;10;01.07.2025;NULL;NULL
684;2024;2;0;1;10;01.07.2025;NULL;NULL
684;2024;3;0;1;10;01.07.2025;NULL;NULL
684;2024;4;0;1;10;01.07.2025;NULL;NULL
684;2024;5;0;1;10;01.07.2025;NULL;NULL
684;2024;6;0;1;10;01.07.2025;NULL;NULL
684;2024;7;0;1;10;01.07.2025;NULL;NULL
684;2024;8;0;1;10;01.07.2025;NULL;NULL
684;2024;9;0;1;10;01.07.2025;NULL;NULL
684;2024;10;0;1;10;01.07.2025;NULL;NULL
684;2024;11;0;1;10;01.07.2025;NULL;NULL
684;2024;12;0;1;10;01.07.2025;NULL;NULL
684;2025;1;0;1;10;01.07.2025;NULL;NULL
684;2025;2;0;1;10;01.07.2025;NULL;NULL
684;2025;3;0;1;10;01.07.2025;NULL;NULL
684;2025;4;0;1;10;01.07.2025;NULL;NULL
684;2025;5;0;1;10;01.07.2025;NULL;NULL
684;2025;6;0;1;10;01.07.2025;NULL;NULL
684;2025;7;0;1;10;01.07.2025;NULL;NULL
684;2025;8;0;1;10;01.07.2025;NULL;NULL
684;2025;9;0;1;10;01.07.2025;NULL;NULL
684;2025;10;0;1;10;01.07.2025;NULL;NULL
684;2025;11;0;1;10;01.07.2025;NULL;NULL
684;2025;12;0;1;10;01.07.2025;NULL;NULL
684;2026;1;0;1;10;01.07.2025;NULL;NULL
684;2026;2;0;1;10;01.07.2025;NULL;NULL
684;2026;3;0;1;10;01.07.2025;NULL;NULL
623;2024;1;0;1;7;01.07.2025;NULL;NULL
623;2024;2;313;1;7;01.07.2025;NULL;NULL
623;2024;3;278;1;7;01.07.2025;NULL;NULL
623;2024;4;112;1;7;01.07.2025;NULL;NULL
623;2024;5;180;1;7;01.07.2025;NULL;NULL
623;2024;6;200;1;7;01.07.2025;NULL;NULL
623;2024;7;200;1;7;01.07.2025;NULL;NULL
623;2024;8;100;1;7;01.07.2025;NULL;NULL
623;2024;9;150;1;7;01.07.2025;NULL;NULL
623;2024;10;200;1;7;01.07.2025;NULL;NULL
623;2024;11;150;1;7;01.07.2025;NULL;NULL
623;2024;12;100;1;7;01.07.2025;NULL;NULL
623;2025;1;100;1;7;01.07.2025;NULL;NULL
623;2025;2;300;1;7;01.07.2025;NULL;NULL
623;2025;3;400;1;7;01.07.2025;NULL;NULL
623;2025;4;239;1;7;01.07.2025;NULL;NULL
623;2025;5;200;1;7;01.07.2025;NULL;NULL
623;2025;6;200;1;7;01.07.2025;NULL;NULL
623;2025;7;300;1;7;01.07.2025;NULL;NULL
623;2025;8;150;1;7;01.07.2025;NULL;NULL
623;2025;9;300;1;7;01.07.2025;NULL;NULL
623;2025;10;300;1;7;01.07.2025;NULL;NULL
623;2025;11;300;1;7;01.07.2025;NULL;NULL
623;2025;12;150;1;7;01.07.2025;NULL;NULL
623;2026;1;0;1;7;01.07.2025;NULL;NULL
623;2026;2;0;1;7;01.07.2025;NULL;NULL
623;2026;3;0;1;7;01.07.2025;NULL;NULL
557;2024;1;0;1;11;01.07.2025;NULL;NULL
557;2024;2;91;1;11;01.07.2025;NULL;NULL
557;2024;3;105;1;11;01.07.2025;NULL;NULL
557;2024;4;649;1;11;01.07.2025;NULL;NULL
557;2024;5;145;1;11;01.07.2025;NULL;NULL
557;2024;6;400;1;11;01.07.2025;NULL;NULL
557;2024;7;400;1;11;01.07.2025;NULL;NULL
557;2024;8;300;1;11;01.07.2025;NULL;NULL
557;2024;9;266;1;11;01.07.2025;NULL;NULL
557;2024;10;400;1;11;01.07.2025;NULL;NULL
557;2024;11;350;1;11;01.07.2025;NULL;NULL
557;2024;12;59;1;11;01.07.2025;NULL;NULL
557;2025;1;100;1;11;01.07.2025;NULL;NULL
557;2025;2;200;1;11;01.07.2025;NULL;NULL
557;2025;3;350;1;11;01.07.2025;NULL;NULL
557;2025;4;400;1;11;01.07.2025;NULL;NULL
557;2025;5;400;1;11;01.07.2025;NULL;NULL
557;2025;6;400;1;11;01.07.2025;NULL;NULL
557;2025;7;400;1;11;01.07.2025;NULL;NULL
557;2025;8;350;1;11;01.07.2025;NULL;NULL
557;2025;9;430;1;11;01.07.2025;NULL;NULL
557;2025;10;430;1;11;01.07.2025;NULL;NULL
557;2025;11;400;1;11;01.07.2025;NULL;NULL
557;2025;12;160;1;11;01.07.2025;NULL;NULL
557;2026;1;0;1;11;01.07.2025;NULL;NULL
557;2026;2;0;1;11;01.07.2025;NULL;NULL
557;2026;3;0;1;11;01.07.2025;NULL;NULL
590;2024;1;0;1;13;01.07.2025;NULL;NULL
590;2024;2;43;1;13;01.07.2025;NULL;NULL
590;2024;3;4;1;13;01.07.2025;NULL;NULL
590;2024;4;32;1;13;01.07.2025;NULL;NULL
590;2024;5;0;1;13;01.07.2025;NULL;NULL
590;2024;6;100;1;13;01.07.2025;NULL;NULL
590;2024;7;100;1;13;01.07.2025;NULL;NULL
590;2024;8;100;1;13;01.07.2025;NULL;NULL
590;2024;9;240;1;13;01.07.2025;NULL;NULL
590;2024;10;150;1;13;01.07.2025;NULL;NULL
590;2024;11;100;1;13;01.07.2025;NULL;NULL
590;2024;12;59;1;13;01.07.2025;NULL;NULL
590;2025;1;90;1;13;01.07.2025;NULL;NULL
590;2025;2;150;1;13;01.07.2025;NULL;NULL
590;2025;3;100;1;13;01.07.2025;NULL;NULL
590;2025;4;100;1;13;01.07.2025;NULL;NULL
590;2025;5;50;1;13;01.07.2025;NULL;NULL
590;2025;6;50;1;13;01.07.2025;NULL;NULL
590;2025;7;50;1;13;01.07.2025;NULL;NULL
590;2025;8;50;1;13;01.07.2025;NULL;NULL
590;2025;9;80;1;13;01.07.2025;NULL;NULL
590;2025;10;100;1;13;01.07.2025;NULL;NULL
590;2025;11;0;1;13;01.07.2025;NULL;NULL
590;2025;12;0;1;13;01.07.2025;NULL;NULL
590;2026;1;0;1;13;01.07.2025;NULL;NULL
590;2026;2;0;1;13;01.07.2025;NULL;NULL
590;2026;3;0;1;13;01.07.2025;NULL;NULL
664;2024;1;269;1;14;01.07.2025;NULL;NULL
664;2024;2;92;1;14;01.07.2025;NULL;NULL
664;2024;3;173;1;14;01.07.2025;NULL;NULL
664;2024;4;173;1;14;01.07.2025;NULL;NULL
664;2024;5;121;1;14;01.07.2025;NULL;NULL
664;2024;6;200;1;14;01.07.2025;NULL;NULL
664;2024;7;200;1;14;01.07.2025;NULL;NULL
664;2024;8;200;1;14;01.07.2025;NULL;NULL
664;2024;9;248;1;14;01.07.2025;NULL;NULL
664;2024;10;220;1;14;01.07.2025;NULL;NULL
664;2024;11;193;1;14;01.07.2025;NULL;NULL
664;2024;12;55;1;14;01.07.2025;NULL;NULL
664;2025;1;100;1;14;01.07.2025;NULL;NULL
664;2025;2;150;1;14;01.07.2025;NULL;NULL
664;2025;3;10;1;14;01.07.2025;NULL;NULL
664;2025;4;100;1;14;01.07.2025;NULL;NULL
664;2025;5;200;1;14;01.07.2025;NULL;NULL
664;2025;6;220;1;14;01.07.2025;NULL;NULL
664;2025;7;200;1;14;01.07.2025;NULL;NULL
664;2025;8;200;1;14;01.07.2025;NULL;NULL
664;2025;9;150;1;14;01.07.2025;NULL;NULL
664;2025;10;150;1;14;01.07.2025;NULL;NULL
664;2025;11;150;1;14;01.07.2025;NULL;NULL
664;2025;12;100;1;14;01.07.2025;NULL;NULL
664;2026;1;0;1;14;01.07.2025;NULL;NULL
664;2026;2;0;1;14;01.07.2025;NULL;NULL
664;2026;3;0;1;14;01.07.2025;NULL;NULL
528;2024;1;0;1;12;01.07.2025;NULL;NULL
528;2024;2;14;1;12;01.07.2025;NULL;NULL
528;2024;3;29;1;12;01.07.2025;NULL;NULL
528;2024;4;21;1;12;01.07.2025;NULL;NULL
528;2024;5;4;1;12;01.07.2025;NULL;NULL
528;2024;6;100;1;12;01.07.2025;NULL;NULL
528;2024;7;100;1;12;01.07.2025;NULL;NULL
528;2024;8;100;1;12;01.07.2025;NULL;NULL
528;2024;9;230;1;12;01.07.2025;NULL;NULL
528;2024;10;150;1;12;01.07.2025;NULL;NULL
528;2024;11;179;1;12;01.07.2025;NULL;NULL
528;2024;12;51;1;12;01.07.2025;NULL;NULL
528;2025;1;30;1;12;01.07.2025;NULL;NULL
528;2025;2;50;1;12;01.07.2025;NULL;NULL
528;2025;3;150;1;12;01.07.2025;NULL;NULL
528;2025;4;200;1;12;01.07.2025;NULL;NULL
528;2025;5;200;1;12;01.07.2025;NULL;NULL
528;2025;6;200;1;12;01.07.2025;NULL;NULL
528;2025;7;50;1;12;01.07.2025;NULL;NULL
528;2025;8;50;1;12;01.07.2025;NULL;NULL
528;2025;9;50;1;12;01.07.2025;NULL;NULL
528;2025;10;50;1;12;01.07.2025;NULL;NULL
528;2025;11;50;1;12;01.07.2025;NULL;NULL
528;2025;12;0;1;12;01.07.2025;NULL;NULL
528;2026;1;0;1;12;01.07.2025;NULL;NULL
528;2026;2;0;1;12;01.07.2025;NULL;NULL
528;2026;3;0;1;12;01.07.2025;NULL;NULL
614;2024;1;0;1;13;01.07.2025;NULL;NULL
614;2024;2;29;1;13;01.07.2025;NULL;NULL
614;2024;3;103;1;13;01.07.2025;NULL;NULL
614;2024;4;0;1;13;01.07.2025;NULL;NULL
614;2024;5;254;1;13;01.07.2025;NULL;NULL
614;2024;6;200;1;13;01.07.2025;NULL;NULL
614;2024;7;200;1;13;01.07.2025;NULL;NULL
614;2024;8;200;1;13;01.07.2025;NULL;NULL
614;2024;9;150;1;13;01.07.2025;NULL;NULL
614;2024;10;204;1;13;01.07.2025;NULL;NULL
614;2024;11;80;1;13;01.07.2025;NULL;NULL
614;2024;12;51;1;13;01.07.2025;NULL;NULL
614;2025;1;100;1;13;01.07.2025;NULL;NULL
614;2025;2;150;1;13;01.07.2025;NULL;NULL
614;2025;3;150;1;13;01.07.2025;NULL;NULL
614;2025;4;100;1;13;01.07.2025;NULL;NULL
614;2025;5;70;1;13;01.07.2025;NULL;NULL
614;2025;6;70;1;13;01.07.2025;NULL;NULL
614;2025;7;50;1;13;01.07.2025;NULL;NULL
614;2025;8;50;1;13;01.07.2025;NULL;NULL
614;2025;9;50;1;13;01.07.2025;NULL;NULL
614;2025;10;50;1;13;01.07.2025;NULL;NULL
614;2025;11;50;1;13;01.07.2025;NULL;NULL
614;2025;12;0;1;13;01.07.2025;NULL;NULL
614;2026;1;0;1;13;01.07.2025;NULL;NULL
614;2026;2;0;1;13;01.07.2025;NULL;NULL
614;2026;3;0;1;13;01.07.2025;NULL;NULL
671;2024;1;21;1;11;01.07.2025;NULL;NULL
671;2024;2;80;1;11;01.07.2025;NULL;NULL
671;2024;3;92;1;11;01.07.2025;NULL;NULL
671;2024;4;179;1;11;01.07.2025;NULL;NULL
671;2024;5;55;1;11;01.07.2025;NULL;NULL
671;2024;6;150;1;11;01.07.2025;NULL;NULL
671;2024;7;150;1;11;01.07.2025;NULL;NULL
671;2024;8;150;1;11;01.07.2025;NULL;NULL
671;2024;9;228;1;11;01.07.2025;NULL;NULL
671;2024;10;203;1;11;01.07.2025;NULL;NULL
671;2024;11;150;1;11;01.07.2025;NULL;NULL
671;2024;12;51;1;11;01.07.2025;NULL;NULL
671;2025;1;50;1;11;01.07.2025;NULL;NULL
